City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
274,Selfoss,63.9331,-20.9971,-5.64,82,99,4.27,IS,1707099896
275,Tsimmerbude,54.675,20.1347,6.31,93,100,10.62,RU,1707100085
276,Kingston,17.997,-76.7936,27.53,88,75,4.63,JM,1707099732
277,Obo,5.3998,26.4869,21.32,31,94,2.11,CF,1707100086
278,Totness,5.8833,-56.3167,26.39,87,65,5.7,SR,1707100086
279,Qui Nhon,13.7667,109.2333,24.96,81,83,0.71,VN,1707100086
280,Kovdor,67.5662,30.4758,-14.21,96,100,3.01,RU,1707100086
281,Papao,-17.75,-149.55,29.82,76,99,5.68,PF,1707099842
282,Svalyava,48.5485,22.9958,3.87,99,100,1.14,UA,1707100086
283,Bandarbeyla,9.4942,50.8122,25.43,74,100,6.82,SO,1707100086
284,Ust-Tsilma,65.441,52.1498,-27.99,99,20,1.34,RU,1707100087
285,Natal,-5.795,-35.2094,26.12,89,40,1.54,BR,1707099875
286,St. John's,47.5649,-52.7093,1.2,96,100,11.32,CA,1707099560
287,Parintins,-2.6283,-56.7358,25.6,80,47,1.39,BR,1707100087
288,Queenstown,-31.8976,26.8753,16.36,84,0,2.12,ZA,1707099866
289,Rémire-Montjoly,4.9167,-52.2667,26.02,94,75,1.54,GF,1707099870
290,Lā‘ie,21.6477,-157.9253,25.98,67,42,5.81,US,1707099839
291,Senanga,-16.1167,23.2667,20.56,78,100,1.57,ZM,1707100087
292,Port Augusta,-32.5,137.7667,25.75,45,7,10.69,AU,1707100087
293,Aitape,-3.1374,142.3475,25.69,93,100,1.24,PG,1707100088
294,Sauðarkrokur,65.7461,-19.6394,-13.29,89,96,2.13,IS,1707099845
295,Santa Rosalía,27.3167,-112.2833,14.5,65,0,1.38,MX,1707100088
296,Zouérat,22.7187,-12.4521,17.6,14,100,5.76,MR,1707099866
297,Waddān,29.1614,16.139,9.35,65,1,1.49,LY,1707100088
298,Swan Hill,-35.3378,143.5544,27.71,36,100,2.1,AU,1707100088
299,Chernyshevskiy,63.0128,112.4714,-23.53,95,100,1.07,RU,1707100089
300,Port Elizabeth,-33.918,25.5701,20.73,94,0,2.06,ZA,1707099827
301,Port-Vila,-17.7338,168.3219,30.78,79,75,2.06,VU,1707099969
302,Cartagena,10.3997,-75.5144,27.79,78,20,2.06,CO,1707100089
303,Kununurra,-15.7667,128.7333,32.99,66,40,3.6,AU,1707099885
304,Laredo,27.5064,-99.5075,21.14,16,0,5.66,US,1707099828
305,Walvis Bay,-22.9575,14.5053,18.94,94,82,1.54,NA,1707100090
306,Nyborg,55.3127,10.7896,5.52,83,100,9.46,DK,1707100090
307,Jamestown,42.097,-79.2353,-1.2,91,0,3.09,US,1707099857
308,Ad Dawādimī,24.5077,44.3924,9.64,34,59,5.43,SA,1707100090
309,Bodø,67.28,14.405,1.02,68,75,5.14,NO,1707100090
310,Onega,63.9061,38.1404,-12.18,92,98,4.54,RU,1707100090
311,Mossamedes,-15.1961,12.1522,25.77,78,100,2.76,AO,1707099829
312,Carnarvon,-24.8667,113.6333,26.79,41,5,9.6,AU,1707099858
313,Ta`ū,-14.2336,-169.5144,28.11,82,100,9.77,AS,1707099841
314,Drayton Valley,53.2168,-114.9854,-4.59,93,100,1.57,CA,1707100091
315,Secunda,-26.55,29.1667,13.5,100,4,0.79,ZA,1707100091
316,Lubang,13.8584,120.124,26.45,84,48,7.33,PH,1707099835
317,Saint-Joseph,-21.3667,55.6167,21.21,73,43,3.14,RE,1707099886
318,Żyrardów,52.0488,20.446,6.46,77,100,10.51,PL,1707099968
319,Mirpur Sakro,24.5474,67.6277,20.08,82,6,2.31,PK,1707100091
320,Ilulissat,69.2167,-51.1,-20.99,49,2,3.09,GL,1707099821
321,Sur,22.5667,59.5289,20.36,67,3,1.56,OM,1707099847
322,Española,35.9911,-106.0806,3.99,48,0,0.89,US,1707100092
323,Tazacorte,28.629,-17.9293,21.19,20,0,3.58,ES,1707099896
324,Baardheere,2.3446,42.2764,25.79,73,31,4.32,SO,1707100092
325,Santa Terezinha,-29.9002,-50.0904,22.92,92,100,2.95,BR,1707100092
326,Baihar,22.1,80.55,18.47,51,0,0.88,IN,1707100092
327,Las Tablas,7.7667,-80.2833,25.65,99,100,1.58,PA,1707100093
328,Port Lincoln,-34.7333,135.8667,19.42,51,3,8.22,AU,1707099875
329,Usinsk,65.9939,57.5281,-29.4,100,59,1.34,RU,1707099889
330,Vila Velha,-20.3297,-40.2925,25.53,91,20,1.03,BR,1707099823
331,Grand-Popo,6.2804,1.8225,25.89,82,15,2.83,BJ,1707100093
332,Dāmghān,36.1683,54.348,0.03,69,10,0.87,IR,1707100093
333,Homer,59.6425,-151.5483,-3.07,91,20,1.54,US,1707099897
334,Cumaral,4.2708,-73.4867,22.76,91,100,0.66,CO,1707100094
335,Pacific Grove,36.6177,-121.9166,13.82,85,100,7.2,US,1707100094
336,Kimbe,-5.5502,150.1429,29.32,77,99,2.44,PG,1707100094
337,San Mariano,7.5,126.0,26.33,78,28,2.7,PH,1707100094
338,Torghay,49.6339,63.4981,0.54,98,100,8.32,KZ,1707099831
339,Thinadhoo,0.5333,72.9333,28.13,76,19,6.51,MV,1707099822
340,Taoudenni,22.6783,-3.9836,15.27,26,51,5.6,ML,1707100095
341,Vesele,47.0148,34.915,2.97,83,17,5.67,UA,1707100095
342,Jiangkou,25.4872,119.1986,16.19,79,10,5.04,CN,1707100095
343,Yelizovo,53.1873,158.3805,-5.92,45,75,3.13,RU,1707100095
344,Silvi,42.5456,14.122,13.7,78,8,1.54,IT,1707100095
345,Bathsheba,13.2167,-59.5167,26.34,83,20,5.14,BB,1707099819
346,Minot Air Force Base,48.4209,-101.3391,3.1,93,100,5.14,US,1707099836
347,Itoman,26.1247,127.6694,20.43,88,75,10.8,JP,1707100096
348,Berghem,51.7699,5.5683,11.17,84,100,7.2,NL,1707100096
349,Kaura Namoda,12.5898,6.5779,18.38,17,26,6.77,NG,1707100096
350,Taroa,8.7058,171.2275,27.11,79,18,7.21,MH,1707100096
351,Moyale,3.5167,39.0584,22.8,45,60,5.06,KE,1707099853
352,Susuman,62.7833,148.1667,-25.57,89,100,1.34,RU,1707099871
353,Tchin Tabaradèn,15.8969,5.7985,14.81,18,79,5.91,NE,1707100097
354,Chaparral,3.7232,-75.4832,21.92,87,100,0.86,CO,1707100097
355,Antsiranana,-12.2787,49.2917,24.54,90,99,1.82,MG,1707099844
356,Mar del Plata,-38.0023,-57.5575,17.75,66,0,11.18,AR,1707100097
357,Al Jawf,29.5,38.75,8.05,48,5,3.22,SA,1707100097
358,Shiguai,40.7058,110.2856,-7.26,87,92,1.48,CN,1707100097
359,Zhukovka,53.534,33.728,1.02,98,100,4.16,RU,1707100098
360,Bumba,2.1833,22.4667,22.99,48,93,0.69,CD,1707100098
361,Siliguri,26.7,88.4333,18.05,88,75,0.51,IN,1707100098
362,Tazovsky,67.4667,78.7,-15.46,96,100,3.61,RU,1707099871
363,Viedma,-40.8135,-62.9967,19.49,59,28,7.59,AR,1707100098
364,Liuhe,42.2401,125.7172,-12.7,74,100,1.6,CN,1707100098
365,Puerto El Triunfo,13.2833,-88.55,26.81,77,63,4.58,SV,1707099825
366,Toliara,-23.35,43.6667,24.53,85,10,3.5,MG,1707100099
367,Mabopane,-25.4977,28.1007,18.34,57,4,2.45,ZA,1707100099
368,Nuku'alofa,-21.1333,-175.2,30.19,74,20,7.2,TO,1707100099
369,Mili,6.0815,171.735,27.76,77,100,6.88,MH,1707100099
370,Geraldton,-28.7667,114.6,28.23,26,18,9.77,AU,1707099845
371,Lira,2.235,32.9097,20.89,75,99,2.4,UG,1707100099
372,Urangan,-25.3,152.9,29.55,74,86,4.02,AU,1707100100
373,Sola,-13.8833,167.55,28.17,81,100,8.96,VU,1707100100
374,Camacupa,-12.0167,17.4833,16.9,99,100,2.05,AO,1707100100
375,San Jose de Guanipa,8.8872,-64.1651,27.76,55,17,6.09,VE,1707100100
376,Kinkala,-4.3614,14.7644,21.97,95,100,0.86,CG,1707100100
377,Grand Falls-Windsor,48.9332,-55.6649,-0.28,94,100,2.68,CA,1707100100
378,Yeppoon,-23.1333,150.7333,32.88,54,33,4.58,AU,1707100100
379,Palmer,42.1584,-72.3287,1.23,56,0,3.09,US,1707099847
380,Bardai,11.65,7.2333,17.08,17,56,6.47,NG,1707100101
381,Alofi,-19.0595,-169.9187,29.94,70,23,8.23,NU,1707099879
382,Dwārka,22.2394,68.9678,22.63,89,10,2.89,IN,1707100101
383,Port Saint John's,-31.6229,29.5448,22.48,87,99,1.97,ZA,1707099869
384,Pangody,65.85,74.4859,-19.14,98,97,2.18,RU,1707099860
385,Tocopilla,-22.092,-70.1979,23.72,67,1,1.07,CL,1707100101
386,Bodaybo,57.8506,114.1933,-19.87,87,100,0.45,RU,1707100101
387,Mahina,-17.5065,-149.489,29.87,66,75,6.17,PF,1707100102
388,Sinabang,2.4803,96.3801,27.42,79,100,0.62,ID,1707099898
389,’Aïn Deheb,34.8422,1.547,7.19,48,0,1.97,DZ,1707100102
390,Trenggalek,-8.05,111.7167,26.82,82,98,0.82,ID,1707100102
391,Manas,42.7275,47.6785,0.65,100,72,1.0,RU,1707100102
392,Colipapa,9.4726,122.5616,29.54,54,73,5.18,PH,1707100102
393,Cabedelo,-6.9811,-34.8339,26.37,79,5,4.92,BR,1707099742
394,Ilebo,-4.3167,20.5833,22.13,98,100,0.63,CD,1707099870
395,Swakopmund,-22.6833,14.5333,18.88,90,80,0.45,NA,1707099902
396,Basco,20.4487,121.9702,25.69,87,98,5.01,PH,1707100103
397,Fort Bragg,35.139,-79.006,8.08,64,0,1.34,US,1707099849
398,Mersing,2.4312,103.8405,27.95,83,20,3.6,MY,1707100103
399,Guatire,10.4762,-66.5427,23.5,93,95,0.37,VE,1707100103
400,Tabou,4.423,-7.3528,26.57,85,99,1.96,CI,1707100103
401,Bay Harbor,30.1471,-85.6146,11.97,90,0,3.6,US,1707100104
402,Monaragala,6.8714,81.3487,24.2,89,96,1.98,LK,1707100104
403,Lepsy,46.235,78.9456,-6.13,84,100,2.73,KZ,1707100104
404,Olyokminsk,60.3736,120.4264,-29.27,99,89,0.67,RU,1707100104
405,Bamboo Flat,11.7,92.7167,26.05,83,9,1.03,IN,1707099882
406,San Patricio,28.017,-97.5169,18.92,58,0,3.6,US,1707099604
407,Kazygurt,41.7589,69.3864,-2.2,80,100,2.2,KZ,1707100104
408,Pınarbaşı,38.7229,36.3931,-2.15,98,100,1.81,TR,1707100105
409,Solnechnyy,50.7214,136.6319,-15.94,86,22,1.74,RU,1707100105
410,Makhambet,47.6667,51.5833,3.54,92,100,6.69,KZ,1707100105
411,Taro,-8.3862,115.28,27.0,68,78,1.35,ID,1707100105
412,Bac Lieu,9.285,105.7244,28.04,68,74,2.79,VN,1707100105
413,Touros,-5.1989,-35.4608,27.27,75,6,6.03,BR,1707099884
414,Klaksvík,62.2266,-6.589,-4.49,51,98,3.91,FO,1707100106
415,Adam,22.3756,57.5233,16.29,40,5,1.65,OM,1707100106
416,Newman,37.3138,-121.0208,14.13,86,83,7.6,US,1707099848
417,Verkhneyarkeyevo,55.4505,54.3145,0.71,89,100,7.06,RU,1707100106
418,Sievi,63.9,24.5,-7.11,96,100,2.52,FI,1707100106
419,Kristiansund,63.1115,7.732,-0.64,93,100,3.6,NO,1707100106
420,Vilyuysk,63.7553,121.6247,-33.33,99,42,0.45,RU,1707099886
421,Mandera,3.9366,41.867,26.59,45,54,4.43,KE,1707100107
422,Paita,-5.0892,-81.1144,24.89,82,93,2.69,PE,1707100107
423,Blackwater,-23.5833,148.8833,31.59,41,100,3.85,AU,1707100107
424,Bontang,0.1333,117.5,26.05,86,100,1.97,ID,1707100107
425,Weno,7.4515,151.8468,28.97,79,100,6.17,FM,1707099833
426,Beaufort West,-32.3567,22.583,24.55,49,1,1.47,ZA,1707100107
427,Dostpur,26.2833,82.4667,15.12,97,99,1.45,IN,1707100108
428,Alice Springs,-23.7,133.8833,41.79,14,0,4.47,AU,1707099893
429,Tamandaré,-8.7597,-35.1047,26.51,80,17,3.38,BR,1707100108
430,Kolwezi,-10.7148,25.4667,16.68,98,100,1.48,CD,1707100037
431,Suva,-18.1416,178.4415,30.71,58,40,3.6,FJ,1707099667
432,Kimberley,-28.7323,24.7623,16.83,88,2,1.03,ZA,1707099921
433,Palmas de Monte Alto,-14.2672,-43.1619,24.19,56,46,2.48,BR,1707100109
434,Rongelap,11.1635,166.8941,26.31,74,100,8.37,MH,1707099837
435,Aykhal,66.0,111.5,-25.63,97,100,3.41,RU,1707100109
436,Kholmsk,47.0511,142.0569,-6.86,70,100,6.93,RU,1707100109
437,Betio Village,1.358,172.9211,31.02,78,99,6.74,KI,1707100109
438,Macusani,-14.0833,-70.4333,4.61,90,91,1.9,PE,1707100109
439,Sinop Province,41.7711,34.8709,3.34,90,100,3.99,TR,1707100109
440,Bikenibeu Village,1.3673,173.1241,30.98,74,75,4.63,KI,1707100110
441,São Gabriel da Cachoeira,-0.1303,-67.0892,23.62,98,100,0.88,BR,1707100110
442,Mariental,-24.6333,17.9667,26.28,36,40,4.88,NA,1707100110
443,Jianshui,23.6363,102.8264,16.14,48,0,2.51,CN,1707100110
444,Malango,-2.9627,119.9001,23.47,88,100,0.7,ID,1707099844
445,Tanjung Pandan,-2.75,107.65,28.63,70,96,3.88,ID,1707100110
446,Bonham,33.5773,-96.1783,11.88,87,100,4.63,US,1707099921
447,Achinsk,56.2694,90.4993,-1.83,81,100,8.05,RU,1707100111
448,Batangafo,7.3008,18.2833,22.03,22,14,1.87,CF,1707100111
449,Xuchang,34.0167,113.8167,-2.94,79,100,0.92,CN,1707100111
450,Conceição da Barra,-18.5933,-39.7322,24.49,88,100,1.94,BR,1707100068
451,Karratha,-20.7377,116.8463,36.88,28,6,4.66,AU,1707099869
452,La Ronge,55.1001,-105.2842,-7.86,86,100,2.57,CA,1707100111
453,Itaituba,-4.2761,-55.9836,25.68,84,95,0.76,BR,1707100111
454,Broken Hill,-31.95,141.4333,24.96,71,100,4.63,AU,1707099819
455,Quatre Cocos,-20.2078,57.7625,23.38,65,20,3.69,MU,1707100112
456,Tôlanaro,-25.0319,46.9987,23.04,88,75,8.23,MG,1707099853
457,Vuyyūru,16.3667,80.85,22.74,94,20,0.0,IN,1707100112
458,Zeya,53.75,127.2667,-24.73,96,73,1.13,RU,1707100112
459,Villa Gesell,-37.2639,-56.973,17.25,67,12,6.56,AR,1707100112
460,Thanh Pho Uong Bi,21.0333,106.7833,21.99,83,100,3.07,VN,1707100113
461,Prabumulih,-3.45,104.25,27.14,82,98,1.05,ID,1707100113
462,El Calafate,-50.3408,-72.2768,16.41,59,24,7.39,AR,1707100113
463,Qarazhal,48.0078,70.7903,-7.46,89,100,4.4,KZ,1707100113
464,Koh Pha Ngan,9.7578,100.0291,26.38,75,76,2.06,TH,1707100113
465,Antofagasta,-23.65,-70.4,23.6,74,0,0.61,CL,1707100113
466,Kurtamysh,54.9103,64.4319,-4.13,95,100,7.15,RU,1707100113
467,Holbrook,40.8123,-73.0784,3.71,57,0,4.63,US,1707099820
468,Mollendo,-17.0231,-72.0147,23.67,85,75,0.34,PE,1707100114
469,Kayangel,8.0823,134.7173,27.64,79,100,8.72,PW,1707100114
470,Awjilah,29.1081,21.2869,11.2,66,1,3.73,LY,1707099871
471,Bālāpur,20.6667,76.7667,22.72,39,0,0.89,IN,1707100114
472,Akureyri,65.6835,-18.0878,-17.04,85,84,2.06,IS,1707099895
473,Nikolayevsk-on-Amur,53.1406,140.73,-15.86,77,10,2.46,RU,1707099897
474,Ballina,-28.8667,153.5667,31.55,56,55,5.54,AU,1707100115
475,Port Douglas,-16.4833,145.4667,28.59,81,93,3.53,AU,1707100115
476,Souillac,-20.5167,57.5167,22.21,94,40,1.03,MU,1707100115
477,Mount Pearl,47.5166,-52.7813,0.74,96,100,11.32,CA,1707099887
478,Rāj-Nāndgaon,21.1,81.0333,20.43,40,0,1.52,IN,1707100116
479,Premià de Mar,41.4921,2.3652,16.3,60,12,1.79,ES,1707100116
480,Nāthdwāra,24.9333,73.8167,15.55,94,7,0.23,IN,1707100116
481,Roxas,11.5853,122.7511,27.86,73,12,4.83,PH,1707100116
482,Lorengau,-2.0226,147.2712,29.41,75,100,1.62,PG,1707100116
483,Mangai,-4.05,19.5333,21.54,95,100,1.25,CD,1707100116
484,Dalbandin,28.8947,64.4101,8.15,37,12,3.02,PK,1707100116
485,Kostroma,57.7708,40.9344,-19.88,100,100,1.34,RU,1707100117
486,Genhe,50.7833,121.5167,-19.53,83,100,0.33,CN,1707100117
487,Hotan,37.0997,79.9269,-3.72,92,100,0.1,CN,1707099860
488,São José da Coroa Grande,-8.8978,-35.1478,26.55,80,12,3.58,BR,1707099830
489,Berdigestyakh,62.0989,126.6992,-28.22,99,96,0.98,RU,1707099890
490,Pennāthur,12.25,79.2333,20.94,86,93,1.57,IN,1707100117
491,Ivdel',60.6911,60.4206,-20.54,98,100,1.79,RU,1707099860
492,Gaspé,48.8334,-64.4819,-3.88,68,100,5.14,CA,1707099863
493,Ndjolé,-0.1783,10.7649,24.14,98,100,0.45,GA,1707100118
494,Kismayo,-0.3582,42.5454,26.66,84,89,6.86,SO,1707099893
495,Cao Bang,22.6667,106.25,17.63,92,100,2.05,VN,1707100118
496,Pleasanton,37.6624,-121.8747,13.84,87,100,9.77,US,1707100118
497,Noumea,-22.2763,166.4572,26.99,94,100,4.89,NC,1707100118
498,Inhambane,-23.865,35.3833,24.53,88,1,1.32,MZ,1707099868
499,Krasnozerskoye,53.9828,79.2374,-6.88,90,100,6.25,RU,1707100119
500,Shingū,33.7333,135.9833,8.34,97,100,4.47,JP,1707099896
501,Nadym,65.5333,72.5167,-21.27,98,94,2.04,RU,1707099860
502,Narasannapeta,18.4167,84.05,21.91,84,0,1.63,IN,1707100119
503,Cambria,35.5641,-121.0808,14.58,94,38,4.47,US,1707100119
504,Khovd,48.0056,91.6419,-20.32,91,82,0.81,MN,1707100119
505,Evanston,42.0411,-87.6901,2.19,85,20,3.6,US,1707099925
506,Robīt,12.0167,39.6333,16.72,90,99,1.75,ET,1707100120
507,Kirakira,-10.4544,161.9205,28.82,81,99,7.08,SB,1707099860
508,Lander,42.833,-108.7307,-0.67,68,0,3.6,US,1707100120
509,Viana do Castelo,41.6932,-8.8329,12.33,84,100,1.56,PT,1707100120
510,Dange,12.8513,5.3471,18.84,16,47,7.15,NG,1707100120
511,Island Harbour,50.724,-1.2758,10.64,87,89,3.13,GB,1707099839
512,Tsiombe,-25.3,45.4833,22.81,93,100,1.98,MG,1707099899
513,Laojunmiao,39.8333,97.7333,-6.9,46,0,0.93,CN,1707100121
514,Boda,4.3189,17.4695,22.03,28,100,1.39,CF,1707100121
515,Gadzhiyevo,69.2551,33.3362,-13.15,90,25,5.14,RU,1707099865
516,Chaplynka,46.3651,33.5403,4.94,76,100,5.85,UA,1707100121
517,Vammala,61.3333,22.9,-4.61,97,69,1.69,FI,1707100121
518,Shalya,57.2471,58.7298,-11.73,94,100,5.38,RU,1707100121
519,Kotri,25.366,68.3122,17.25,62,2,2.94,PK,1707100122
520,Hobyo,5.3505,48.5268,26.25,67,77,7.23,SO,1707100122
521,Arenápolis,-14.4503,-56.8461,22.28,96,100,1.36,BR,1707100122
522,Rabo de Peixe,37.8,-25.5833,17.77,99,75,6.17,PT,1707100122
523,Mugia,43.1041,-9.2179,10.09,79,100,0.51,ES,1707099827
524,Bafra,41.5678,35.9069,9.84,69,100,2.21,TR,1707100122
525,Sydney,-33.8679,151.2073,35.82,62,0,7.72,AU,1707100084
526,Puerto Carreño,6.189,-67.4859,26.92,77,88,2.56,CO,1707100123
527,Özalp,38.6548,43.993,-14.38,97,96,1.48,TR,1707100123
528,Syktyvkar,61.6764,50.8099,-15.05,84,100,5.0,RU,1707099892
529,Paphos,34.7667,32.4167,14.88,77,75,9.77,CY,1707100123
530,Al Hilāliyya,14.9398,33.234,18.81,18,5,6.65,SD,1707100123
531,Trevelin,-43.0858,-71.4639,21.71,54,0,3.4,AR,1707100123
532,Birjand,32.8663,59.2211,-5.74,42,0,3.09,IR,1707100124
533,Fauske,67.2588,15.3918,1.02,91,100,2.65,NO,1707100124
534,Kirensk,57.7853,108.1119,-18.91,100,92,1.34,RU,1707100124
535,Togur,58.3631,82.8265,-6.03,86,100,5.81,RU,1707100124
536,Levuka,50.1834,-105.4011,1.9,97,100,3.21,CA,1707100124
537,Sīwah,29.2041,25.5195,13.36,48,72,2.31,EG,1707100124
538,Ha Tien,10.3833,104.4833,28.51,70,15,2.24,VN,1707100124
539,Masterton,-40.9597,175.6575,28.39,31,0,2.62,NZ,1707099821
540,Askøy,60.4092,5.226,2.64,75,100,7.2,NO,1707100125
541,Kiama,-34.6833,150.8667,27.47,76,100,1.64,AU,1707100125
542,Baillif,16.0202,-61.7463,25.72,79,4,4.17,GP,1707100125
543,Notodden,59.5594,9.2585,1.79,76,33,3.8,NO,1707100125
544,Eydhafushi,5.1033,73.0708,27.46,77,92,5.1,MV,1707100125
545,Dazhou,31.2159,107.5009,5.64,78,100,1.51,CN,1707100125
546,El Granada,37.5027,-122.4694,13.88,87,100,9.26,US,1707100126
547,Babīna,25.25,78.4667,15.27,93,51,1.79,IN,1707100126
548,Pyhäselkä,62.4333,29.9667,-3.67,97,98,0.88,FI,1707100126
549,Okha,53.5739,142.9478,-19.47,90,21,6.78,RU,1707100126
550,São Pedro,-22.5486,-47.9139,20.82,71,98,1.15,BR,1707100126
